Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording7	Participant21	G1-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,langguage,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD	IMA	1186377	0	1	113668	281	67	1383	404	131605	183	IMA		4.96995	96778	277	67	1383	350	131605	183	4.97189	141870	1364	100	11124	104	131605	900	145546	1399	117	11190	104	131580	925	0			0			191	131580	132505	230.22	327.89													
Recording7	Participant21	G1-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,langguage,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD	IMA	1186377	0	1	130785	326	67	1183	401	847267	117	IMA		4.91075	116381	331	67	1183	352	847267	117	4.92119	156964	1764	108	19332	89	847267	325	160355	1802	150	19348	89	847226	367	0			0			198	850067	847593	491.7	400.13													
Recording7	Participant21	G1-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,langguage,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD	IMA	1186377	0	1	113575	307	67	1083	370	492658	100	IMA		4.61034	94240	308	67	1083	306	493696	550	4.61644	141859	2837	75	25531	50	492658	21720	143718	2874	92	25572	50	492658	21720	0			0			206	515019	516910	338.03	204.96													
Recording7	Participant21	G1-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,langguage,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD	SUB	1186377	0	1	83307	235	66	1150	355	132547	442	IMA		4.98157	76498	236	66	1150	324	132547	442	4.98461	100249	920	83	3999	109	132547	442	104031	954	92	4033	109	132505	483	0			0			190	132505	132988	327.89	397.69													
Recording7	Participant21	G1-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,langguage,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD	SUB	1186377	0	1	78978	226	67	1225	349	847651	208	IMA		4.76724	75179	228	67	1225	330	847651	208	4.7685	97242	1024	67	3441	95	847651	208	100742	1060	92	3483	95	847593	267	0			0			183	847593	847859	400.13	119.52													
Recording7	Participant21	G1-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,langguage,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD	SUB	1186377	0	1	100363	228	67	1167	441	514427	592	IMA		4.69138	92039	228	67	1167	404	514427	592	4.69199	121489	1687	67	10849	72	514427	592	123622	1717	92	10866	72	514419	600	0			0			267	516910	515019	204.96	338.03													
Recording4	Participant10	G1-2	C1-SDH	1	C1-SDH	IMA	323619	893166		171675	293	67	2947	586	11801	137	IMA	IMA	5.29693	161608	289	67	1250	560	13005	308	5.29823	195922	1689	92	11274	109	11801	137	200781	1731	117	11324	116	11801	137	0			0			413	12955	11938	183.53	249.36													
Recording4	Participant10	G1-2	C1-SDH	1	C1-SDH	SUB	323619	893166		75012	339	83	2141	221	11169	211	IMA	IMA	5.38745	73709	338	83	2141	218	11971	117	5.39135	78244	647	117	3575	115	11169	211	82760	684	150	3583	121	11169	211	0			0			97	11938	11380	249.36	381.68													
Recording4	Participant10	G1-2	C2-ST	1	C2-ST	IMA	314505	47250		163558	307	67	3441	532	215	250	SUB		6.00829	151626	296	67	3441	512	515	200	6.0096	185355	1749	100	17632	106	215	800	190664	1799	142	17681	106	207	808	0			0			379	3465	1015	496.57	365.32													
Recording4	Participant10	G1-2	C2-ST	1	C2-ST	SUB	314505	47250		92098	339	67	4908	272	2923	183	SUB		5.9334	91514	339	67	4908	270	2923	183	5.93397	98806	969	133	8366	102	2923	183	103364	1013	150	8391	102	2865	242	0			0			154	2865	3107	505.65	190.39													
Recording4	Participant10	G1-2	C3-LC	1	C3-LC	IMA	353647	451570		218507	307	61	5999	711	17	167	IMA	IMA	5.56183	206147	300	67	5999	687	17	167	5.57517	157813	2286	100	14340	111	17	500	259425	2337	117	14390	111	0	517	0			0			494	750	867	50.06	480.78													
Recording4	Participant10	G1-2	C3-LC	1	C3-LC	SUB	353647	451570		40896	273	75	1442	150	942	242	IMA	IMA	5.64999	40363	275	75	1442	147	4075	158	5.65272	46428	461	75	4333	92	942	242	46320	503	92	4408	92	867	317	0			0			56	867	4233	480.78	164.73													
Recording4	Participant10	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD	IMA	1305736	0	3	171675	293	67	2947	586	904967	137	IMA		5.29693	161608	289	67	1250	560	906171	308	5.29823	195922	1689	92	11274	116	904967	137	200781	1731	117	11324	116	904967	137	0			0			413	906121	905105	183.53	249.36													
Recording4	Participant10	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD	IMA	1305736	0	3	218507	307	61	5999	711	451587	167	IMA		5.56183	206147	300	67	5999	687	451587	167	5.57517	253792	2286	100	14340	111	451587	500	259425	2337	117	14390	111	451570	517	0			0			494	452320	452437	50.06	480.78													
Recording4	Participant10	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD	IMA	1305736	0	3	163558	307	67	3441	532	47466	250	IMA		6.00829	151626	296	67	3441	512	47766	200	6.0096	185355	1749	100	17632	106	47466	800	190664	1799	142	17681	106	47457	808	0			0			379	50715	48266	496.57	365.32													
Recording4	Participant10	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD	SUB	1305736	0	3	75012	339	83	2141	221	904336	211	IMA		5.38745	73709	338	83	2141	218	905138	117	5.39135	78244	647	117	3575	121	904336	211	82760	684	150	3583	121	904336	211	0			0			97	905105	904546	249.36	381.68													
Recording4	Participant10	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD	SUB	1305736	0	3	40896	273	75	1442	150	452512	242	IMA		5.64999	40363	275	75	1442	147	455645	158	5.65272	42429	461	75	4333	92	452512	242	46320	503	92	4408	92	452437	317	0			0			56	452437	455803	480.78	164.73													
Recording4	Participant10	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD	SUB	1305736	0	3	92098	339	67	4908	272	50174	183	IMA		5.9334	91514	339	67	4908	270	50174	183	5.93397	98806	969	133	8366	102	50174	183	103364	1013	150	8391	102	50115	242	0			0			154	50115	50357	505.65	190.39													
Recording1	Participant1	G1-1	E1-SDH	1	E1-SDH	IMA	281545	465869	VolumeUp	161716	244	66	1250	663	815	67	IMA	IMA	4.16549	150094	241	66	1250	624	965	375	4.14919	204770	2694	75	17082	91	815	3125	207762	2734	100	17115	76	815	3125	0			0			360	4339	3939	344.69	482.16													
Recording1	Participant1	G1-1	E1-SDH	1	E1-SDH	SUB	281545	465869	VolumeUp	46330	179	66	1125	259	4006	84	IMA	IMA	3.93705	44513	179	66	1125	249	4006	84	3.94207	54494	736	100	3025	88	4006	333	58561	791	117	3058	74	3939	400	0			0			141	3939	4339	482.16	344.69													
Recording1	Participant1	G1-1	E2-ST	1	E2-ST	IMA	270230	808968		138053	232	66	2308	594	0	158	IMA		4.11267	130905	231	66	2308	566	182	175	4.11007	169240	1745	75	12823	97	0	3041	172564	1779	83	12840	97	0	3041	0			0			302	3474	3041	42.84	297.17													
Recording1	Participant1	G1-1	E2-ST	1	E2-ST	SUB	270230	808968		62364	178	67	908	350	3099	375	IMA		4.10668	61064	179	67	908	341	3099	375	4.10809	71751	710	67	2650	101	3099	375	76409	757	83	2700	101	3041	433	0			0			206	3041	3474	297.17	42.84													
Recording1	Participant1	G1-1	E3-LC	1	E3-LC	IMA	291843	88826	VolumeUp	116355	259	66	2033	661	0	110	SUB	SUB	4.3178	115955	254	66	1908	456	543	167	4.31897	163281	1576	67	17282	115	0	3035	154530	1610	83	17298	96	0	3035	0			0			230	11701	3035	34.15	344.65													
Recording1	Participant1	G1-1	E3-LC	1	E3-LC	SUB	291843	88826	VolumeUp	99840	208	66	825	480	3118	242	SUB	SUB	4.40121	73509	208	66	825	353	3118	242	4.40148	988923	790	67	2858	123	3118	242	92160	838	83	2933	110	3035	325	0			0			187	3035	11701	344.65	34.15													
Recording1	Participant1	G1-1	Entire Recording	1	AF1,AF2,AF3,age,blank,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,langguage,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD	IMA	1140830	0	1	138053	232	66	2308	594	808968	158	IMA		4.11267	130905	231	66	2308	566	809151	175	4.11007	169240	1745	75	12823	97	808968	3041	172564	1779	83	12840	97	808968	3041	0			0			302	812442	812009	42.84	297.17													
Recording1	Participant1	G1-1	Entire Recording	1	AF1,AF2,AF3,age,blank,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,langguage,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD	IMA	1140830	0	1	161716	244	66	1250	663	466683	67	IMA		4.16549	150094	241	66	1250	624	466834	375	4.14919	204770	2694	75	17082	76	466683	3125	207762	2734	100	17115	76	466683	3125	0			0			360	470208	469808	344.69	482.16													
Recording1	Participant1	G1-1	Entire Recording	1	AF1,AF2,AF3,age,blank,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,langguage,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD	IMA	1140830	0	1	124382	259	66	2033	481	88826	110	IMA		4.3178	115955	254	66	1908	456	89370	167	4.31897	151287	1576	67	17282	96	88826	3035	154530	1610	83	17298	96	88826	3035	0			0			230	100527	91861	34.15	344.65													
Recording1	Participant1	G1-1	Entire Recording	1	AF1,AF2,AF3,age,blank,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,langguage,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD	SUB	1140830	0	1	62364	178	67	908	350	812067	375	IMA		4.10668	61064	179	67	908	341	812067	375	4.10809	71751	710	67	2650	101	812067	375	76409	757	83	2700	101	812009	433	0			0			206	812009	812442	297.17	42.84													
Recording1	Participant1	G1-1	Entire Recording	1	AF1,AF2,AF3,age,blank,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,langguage,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD	SUB	1140830	0	1	46330	179	66	1125	259	469875	84	IMA		3.93705	44513	179	66	1125	249	469875	84	3.94207	54494	736	100	3025	74	469875	333	58561	791	117	3058	74	469808	400	0			0			141	469808	470208	482.16	344.69													
Recording1	Participant1	G1-1	Entire Recording	1	AF1,AF2,AF3,age,blank,deafness,E1-SDH,E2-ST,E3-LC,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,langguage,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD	SUB	1140830	0	1	74939	208	66	825	361	91944	242	IMA		4.40121	73509	208	66	825	353	91944	242	4.40148	86887	790	67	2858	110	91944	242	92160	838	83	2933	110	91861	325	0			0			187	91861	100527	344.65	34.15													
Recording2	Participant1	G1-2	C1-SDH	1	C1-SDH	IMA	323637	414755	VolumeDown	172241	228	66	1258	755	12648	183	IMA	IMA	3.96801	160506	230	66	1258	697	12648	183	3.98072	229262	2830	67	16090	91	12648	1058	232119	2866	91	16098	81	12614	1092	0			0			366	12614	13706	179.73	177.2													
Recording2	Participant1	G1-2	C1-SDH	1	C1-SDH	SUB	323637	414755	VolumeDown	54601	218	66	2008	251	11214	175	IMA	IMA	3.94793	51751	215	66	2008	241	11214	175	3.9415	60884	742	100	6615	90	11214	1400	64949	792	108	6666	82	11173	1441	0			0			134	13706	12614	177.2	179.73													
Recording2	Participant1	G1-2	C2-ST	1	C2-ST	IMA	314522	51043	VolumeDown	158293	272	14	1650	581	0	14	IMA	IMA	4.24774	146562	273	66	1650	537	181	283	4.2529	192526	2163	67	21548	89	0	4297	196167	2204	75	21564	89	0	4297	0			0			305	11547	4297	387.33	149.13													
Recording2	Participant1	G1-2	C2-ST	1	C2-ST	SUB	314522	51043	VolumeDown	81149	235	66	1483	345	4339	116	IMA	IMA	4.17708	78299	237	66	1483	330	7522	1225	4.18128	92889	1032	109	7041	90	4339	266	97633	1085	134	7049	90	4297	308	0			0			210	4297	4605	149.13	455.18													
Recording2	Participant1	G1-2	C3-LC	1	C3-LC	IMA	353647	789381		179537	228	66	1433	789	13	67	IMA		3.90237	171790	229	66	1433	750	671	83	3.90641	211849	1353	75	8683	161	13	6575	224169	1392	100	8699	161	5	6583	0			0			382	29226	6588	344.05	446.66													
Recording2	Participant1	G1-2	C3-LC	1	C3-LC	SUB	353647	789381		88167	182	67	950	484	6679	134	IMA		3.89215	86059	182	67	950	472	6679	134	3.89183	102019	616	92	2641	159	6679	2450	107381	675	183	2716	159	6588	2541	0			0			284	6588	29226	446.66	344.05													
Recording2	Participant1	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD	IMA	1204584	0	1	172241	228	66	1258	755	427402	183	IMA		3.96801	160506	230	66	1258	697	427402	183	3.98072	229262	2830	67	16090	81	427402	1058	232119	2866	91	16098	81	427369	1092	0			0			366	427369	428460	179.73	177.2													
Recording2	Participant1	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD	IMA	1204584	0	1	179537	228	66	1433	789	789394	67	IMA		3.90237	171790	229	66	1433	750	790053	83	3.90641	217853	1353	75	8683	161	789394	6575	224169	1392	100	8699	161	789386	6583	0			0			382	818608	795969	344.05	446.66													
Recording2	Participant1	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD	IMA	1204584	0	1	158293	272	14	1650	581	51043	14	IMA		4.24774	146562	273	66	1650	537	51224	283	4.2529	192526	2163	67	21548	89	51043	4297	196167	2204	75	21564	89	51043	4297	0			0			305	62590	55340	387.33	149.13													
Recording2	Participant1	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD	SUB	1204584	0	1	54601	218	66	2008	251	425969	175	IMA		3.94793	51751	215	66	2008	241	425969	175	3.9415	60884	742	100	6615	82	425969	1400	64949	792	108	6666	82	425928	1441	0			0			134	428460	427369	177.2	179.73													
Recording2	Participant1	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD	SUB	1204584	0	1	88167	182	67	950	484	796060	134	IMA		3.89215	86059	182	67	950	472	796060	134	3.89183	98023	616	92	2641	159	796060	2450	107381	675	183	2716	159	795969	2541	0			0			284	795969	818608	446.66	344.05													
Recording2	Participant1	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD	SUB	1204584	0	1	81149	235	66	1483	345	55382	116	IMA		4.17708	78299	237	66	1483	330	58565	1225	4.18128	92889	1032	109	7041	90	55382	266	97633	1085	134	7049	90	55340	308	0			0			210	55340	55648	149.13	455.18													
Recording8	Participant21	G1-2	C1-SDH	1	C1-SDH	IMA	323653	465627		151634	305	9	2933	497	14119	225	IMA	IMA	4.49332	127558	311	67	2933	410	14119	225	4.49736	187426	2343	67	14923	95	14119	1666	190159	2377	83	14973	80	14052	1733	0			0			252	14052	15785	232.19	274.15													
Recording8	Participant21	G1-2	C1-SDH	1	C1-SDH	SUB	323653	465627		91332	263	66	1308	347	11152	158	IMA	IMA	4.5627	79944	258	66	1142	310	11152	158	4.57917	108648	1393	67	6583	92	11152	2900	111472	1429	108	6616	78	11136	2916	0			0			205	11136	14052	54.08	232.19													
Recording8	Participant21	G1-2	C2-ST	1	C2-ST	IMA	314472	857133		135033	368	67	1625	367	1586	150	IMA		4.35943	110729	365	67	1625	303	1586	150	4.37377	158701	1912	75	40379	83	1586	2625	161659	1948	92	40438	83	1569	2642	0			0			178	10744	4212	164.12	339.74													
Recording8	Participant21	G1-2	C2-ST	1	C2-ST	SUB	314472	857133		114562	252	67	1741	455	4253	108	IMA		4.19531	102556	252	67	1741	407	4253	108	4.20385	138539	1649	92	14107	84	4253	333	142006	1691	117	14165	84	4212	375	0			0			264	4212	10744	339.74	164.12													
Recording8	Participant21	G1-2	C3-LC	1	C3-LC	IMA	353647	56290		133171	290	66	2425	460	172	67	IMA		4.23091	104540	283	66	2425	369	288	308	4.23974	164101	1345	67	9716	119	172	6533	164615	1383	83	9766	119	155	6549	0			0			224	8488	6704	482.87	332.41													
Recording8	Participant21	G1-2	C3-LC	1	C3-LC	SUB	353647	56290		134864	249	67	1242	541	6746	150	IMA		4.27264	123323	247	67	1242	500	6746	150	4.27853	165352	1323	75	11016	122	6746	1742	166226	1363	108	11082	122	6704	1783	0			0			302	6704	8488	332.41	482.87													
Recording8	Participant21	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD	IMA	1243992	0	1	151634	305	9	2933	497	479746	225	IMA		4.49332	127558	311	67	2933	410	479746	225	4.49736	187426	2343	67	14923	80	479746	1666	190159	2377	83	14973	80	479679	1733	0			0			252	479679	481412	232.19	274.15													
Recording8	Participant21	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD	IMA	1243992	0	1	133171	290	66	2425	460	56462	67	IMA		4.23091	104540	283	66	2425	369	56579	308	4.23974	160106	1345	67	9716	119	56462	6533	164615	1383	83	9766	119	56445	6549	0			0			224	64778	62995	482.87	332.41													
Recording8	Participant21	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD	IMA	1243992	0	1	135033	368	67	1625	367	858719	150	IMA		4.35943	110729	365	67	1625	303	858719	150	4.37377	158701	1912	75	40379	83	858719	2625	161659	1948	92	40438	83	858703	2642	0			0			178	867878	861345	164.12	339.74													
Recording8	Participant21	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD	SUB	1243992	0	1	91332	263	66	1308	347	476779	158	IMA		4.5627	79944	258	66	1142	310	476779	158	4.57917	108648	1393	67	6583	78	476779	2900	111472	1429	108	6616	78	476763	2916	0			0			205	476763	479679	54.08	232.19													
Recording8	Participant21	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD	SUB	1243992	0	1	134864	249	67	1242	541	63036	150	IMA		4.27264	123323	247	67	1242	500	63036	150	4.27853	161352	1323	75	11016	122	63036	1742	166226	1363	108	11082	122	62995	1783	0			0			302	62995	64778	332.41	482.87													
Recording8	Participant21	G1-2	Entire Recording	1	AF1,AF2,AF3,C1-SDH,C2-ST,C3-LC,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD	SUB	1243992	0	1	114562	252	67	1741	455	861387	108	IMA		4.19531	102556	252	67	1741	407	861387	108	4.20385	138539	1649	92	14107	84	861387	333	142006	1691	117	14165	84	861345	375	0			0			264	861345	867878	339.74	164.12													
