Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording2	Participant5	G5-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1667833	0	2	152225	408	67	1916	373	66359	1033	IMA		5.00497	141552	406	67	1916	349	67442	225	5.00923	167907	1999	92	10932	84	66359	3866	172065	2048	108	10982	84	66359	3866	0			0			250	71308	70225	172.51	289.4													
Recording2	Participant5	G5-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1667833	0	2	218986	363	67	11107	604	1168735	117	IMA		4.7657	202028	370	67	11107	546	1169052	92	4.77473	247431	3389	100	41662	73	1168735	1521	250872	3437	133	41712	73	1168710	1546	0			0			454	1171473	1172323	310.99	68.95													
Recording2	Participant5	G5-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1667833	0	2	166817	326	67	1733	512	613398	119	IMA		4.69006	141220	324	67	1733	436	616042	358	4.69945	188396	1427	100	6149	132	613398	119	194696	1475	119	6224	132	613398	119	0			0			310	615984	613518	294.62	306.39													
Recording2	Participant5	G5-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1667833	0	2	116489	271	67	1225	430	66125	125	IMA		4.76662	112080	271	67	1225	413	70283	125	4.76196	130821	1539	100	6291	85	66125	125	134571	1583	117	6333	85	66117	133	0			0			324	70225	71308	289.4	172.51													
Recording2	Participant5	G5-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1667833	0	2	57451	276	67	3108	208	1170839	150	IMA		4.86042	54210	278	67	3108	195	1170839	150	4.85676	61518	854	133	7124	72	1170839	633	64434	895	167	7174	72	1170806	667	0			0			126	1172323	1171473	68.95	310.99													
Recording2	Participant5	G5-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1667833	0	2	125596	271	67	1617	463	613568	183	IMA		4.66102	118463	270	67	1617	439	613568	183	4.6589	138853	1060	83	3300	131	613568	2416	144878	1106	100	3316	131	613518	2466	0			0			306	613518	615984	306.39	294.62													
Recording3	Participant14	G5-1	E1-LC	1	E1-LC	IMA	280328	251722		124236	314	67	2408	596	0	464	IMA	IMA	4.58999	104472	313	67	2408	334	948	883	4.61031	146952	2624	100	48987	128	0	9047	149643	2672	150	49020	56	0	9047	0			0			225	9263	10563	454.44	460													
Recording3	Participant14	G5-1	E1-LC	1	E1-LC	SUB	280328	251722		130452	233	66	908	560	10630	125	IMA	IMA	4.44218	82965	233	66	883	356	10630	125	4.44462	134080	2443	91	14790	120	10630	2908	124852	2497	117	14849	50	10563	2975	0			0			291	10563	46076	460	330.06													
Recording3	Participant14	G5-1	E2-SDH	1	E2-SDH	IMA	270247	987445		120580	291	66	1392	414	1774	150	IMA	IMA	3.90554	92817	297	66	1366	313	2116	417	3.91148	150470	2006	67	14915	95	1774	1258	153317	2044	125	14915	75	1741	1292	0			0			218	3249	3032	99.78	234.82													
Recording3	Participant14	G5-1	E2-SDH	1	E2-SDH	SUB	270247	987445		83598	204	67	975	410	3082	167	IMA	IMA	3.93326	72900	207	67	883	352	3082	167	3.92386	102415	1403	108	5200	88	3082	167	105505	1445	158	5257	73	3032	217	0			0			289	3032	3249	234.82	99.78													
Recording3	Participant14	G5-1	E3-ST	1	E3-ST	IMA	292793	625549		172296	271	66	1400	635	606	84	IMA		3.97543	134624	270	66	1400	498	1370	133	3.97881	218614	2634	75	18531	83	606	2889	221587	2670	117	18589	83	539	2955	0			0			343	9227	3495	268.28	279.33													
Recording3	Participant14	G5-1	E3-ST	1	E3-ST	SUB	292793	625549		43781	188	66	1192	233	9019	208	IMA		3.86379	35532	190	66	1192	187	9019	208	3.85997	51628	688	92	2891	75	9019	208	55344	738	133	2933	75	8961	267	0			0			139	8961	9227	292.8	268.28													
Recording3	Participant14	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1351434	0	1	124236	314	67	2408	396	251722	464	IMA		4.58999	104472	313	67	2408	334	252670	883	4.61031	146952	2624	100	48987	56	251722	9047	149643	2672	150	49020	56	251722	9047	0			0			225	260985	262285	454.44	460													
Recording3	Participant14	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1351434	0	1	172296	271	66	1400	635	626154	84	IMA		3.97543	134624	270	66	1400	498	626918	133	3.97881	218614	2634	75	18531	83	626154	2889	221587	2670	117	18589	83	626088	2955	0			0			343	634776	629043	268.28	279.33													
Recording3	Participant14	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1351434	0	1	120580	291	66	1392	414	989219	150	IMA		3.90554	92817	297	66	1366	313	989560	417	3.91148	150470	2006	67	14915	75	989219	1258	153317	2044	125	14915	75	989185	1292	0			0			218	990694	990477	99.78	234.82													
Recording3	Participant14	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1351434	0	1	98436	233	66	908	423	262352	125	IMA		4.44218	82965	233	66	883	356	262352	125	4.44462	122127	2443	91	14790	50	262352	2908	124852	2497	117	14849	50	262285	2975	0			0			291	262285	297798	460	330.06													
Recording3	Participant14	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1351434	0	1	43781	188	66	1192	233	634568	208	IMA		3.86379	35532	190	66	1192	187	634568	208	3.85997	51628	688	92	2891	75	634568	208	55344	738	133	2933	75	634509	267	0			0			139	634509	634776	292.8	268.28													
Recording3	Participant14	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1351434	0	1	83598	204	67	975	410	990527	167	IMA		3.93326	72900	207	67	883	352	990527	167	3.92386	102415	1403	108	5200	73	990527	167	105505	1445	158	5257	73	990477	217	0			0			289	990477	990694	234.82	99.78													
Recording9	Participant46	G5-1	E1-LC	1	E1-LC	IMA	280278	815021		66544	252	67	1250	364	0	218	IMA	IMA	4.30483	51938	253	67	1250	205	292	542	4.31803	116006	4297	67	18048	92	0	1059	116673	4321	67	18090	27	0	1059	0			0			121	247009	30781	391.82	433.99													
Recording9	Participant46	G5-1	E1-LC	1	E1-LC	SUB	280278	815021		48300	200	67	733	244	1251	75	IMA	IMA	4.2121	13090	205	67	733	64	1251	75	4.22803	31138	639	67	1967	100	1251	75	19882	663	75	1983	30	1217	108	0			0			27	31389	35080	333.64	67.06													
Recording9	Participant46	G5-1	E2-SDH	1	E2-SDH	IMA	270214	54237		111755	335	66	1742	334	55	168	IMA		4.12223	97265	331	66	1742	294	1738	250	4.12948	130829	1721	67	13448	79	55	1933	132827	1748	83	13507	76	46	1942	0			0			185	6962	1988	277.65	341.09													
Recording9	Participant46	G5-1	E2-SDH	1	E2-SDH	SUB	270214	54237		82009	196	66	975	419	2046	167	IMA		3.98705	77310	197	66	975	393	2046	167	3.99195	106067	1396	100	7608	91	2046	909	109573	1442	117	7657	76	1988	967	0			0			234	1988	6962	341.09	277.65													
Recording9	Participant46	G5-1	E3-ST	1	E3-ST	IMA	292792	446493		136704	268	66	1267	510	78	183	IMA		3.91235	109350	269	66	1191	407	1315	217	3.92574	186644	2666	67	19073	70	78	8920	188678	2695	75	19090	70	69	8929	0			0			257	9373	8998	388.36	373.67													
Recording9	Participant46	G5-1	E3-ST	1	E3-ST	SUB	292792	446493		49833	196	67	942	254	9048	167	IMA		3.89211	44016	195	67	942	226	9048	167	3.87852	62811	795	67	3583	79	9048	325	66244	839	83	3600	79	8998	375	0			0			124	8998	9373	373.67	388.36													
Recording9	Participant46	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1188769	0	1	66544	252	67	1250	264	815021	218	IMA		4.30483	51938	253	67	1250	205	815313	542	4.31803	116006	4297	67	18048	27	815021	1059	116673	4321	67	18090	27	815021	1059	0			0			121	1062030	845802	391.82	433.99													
Recording9	Participant46	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1188769	0	1	136704	268	66	1267	510	446571	183	IMA		3.91235	109350	269	66	1191	407	447809	217	3.92574	186644	2666	67	19073	70	446571	8920	188678	2695	75	19090	70	446562	8929	0			0			257	455866	455491	388.36	373.67													
Recording9	Participant46	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1188769	0	1	111755	335	66	1742	334	54292	168	IMA		4.12223	97265	331	66	1742	294	55975	250	4.12948	130829	1721	67	13448	76	54292	1933	132827	1748	83	13507	76	54283	1942	0			0			185	61199	56225	277.65	341.09													
Recording9	Participant46	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1188769	0	1	14764	200	67	733	74	816271	75	IMA		4.2121	13090	205	67	733	64	816271	75	4.22803	19156	639	67	1967	30	816271	75	19882	663	75	1983	30	816238	108	0			0			27	846410	850101	333.64	67.06													
Recording9	Participant46	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1188769	0	1	49833	196	67	942	254	455541	167	IMA		3.89211	44016	195	67	942	226	455541	167	3.87852	62811	795	67	3583	79	455541	325	66244	839	83	3600	79	455491	375	0			0			124	455491	455866	373.67	388.36													
Recording9	Participant46	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1188769	0	1	82009	196	66	975	419	56283	167	IMA		3.98705	77310	197	66	975	393	56283	167	3.99195	106067	1396	100	7608	76	56283	909	109573	1442	117	7657	76	56225	967	0			0			234	56225	61199	341.09	277.65													
Recording1	Participant5	G5-1	E1-LC	1	E1-LC	IMA	280261	646007		138630	354	67	2766	515	384	133	IMA	IMA	5.62094	106125	347	75	2766	306	967	267	5.62115	154002	2271	133	55719	136	384	133	137167	2325	133	55736	59	384	133	0			0			235	5617	517	279.09	586.44													
Recording1	Participant5	G5-1	E1-LC	1	E1-LC	SUB	280261	646007		139127	276	67	1175	520	567	308	IMA	IMA	5.24411	114637	276	67	1175	416	1467	83	5.24737	142393	2248	100	11865	122	567	308	132995	2293	150	11907	58	517	358	0			0			336	517	5617	586.44	279.09													
Recording1	Participant5	G5-1	E2-SDH	1	E2-SDH	IMA	270280	118878		102400	375	67	2075	273	0	252	IMA	IMA	5.26399	96508	374	67	2075	258	559	517	5.27179	112088	1437	125	9124	98	0	1284	115704	1483	167	9132	78	0	1284	0			0			177	4217	1284	223.98	298.72													
Recording1	Participant5	G5-1	E2-SDH	1	E2-SDH	SUB	270280	118878		130897	272	83	991	481	1342	117	IMA	IMA	5.16944	127739	271	83	991	471	1342	117	5.17092	144578	1902	83	15940	90	1342	2875	147777	1944	125	15973	76	1284	2933	0			0			386	1284	4217	298.72	223.98													
Recording1	Participant5	G5-1	E3-ST	1	E3-ST	IMA	292809	1153773		178214	351	67	2225	508	453	250	IMA	IMA	5.0819	162859	356	67	2225	458	453	250	5.08148	205315	3019	183	23877	68	453	8807	208615	3068	242	23902	68	403	8857	0			0			369	23075	9260	277.6	333.43													
Recording1	Participant5	G5-1	E3-ST	1	E3-ST	SUB	292809	1153773		64227	235	67	1500	273	9310	158	IMA	IMA	5.08081	62469	238	67	1500	263	9310	158	5.08111	73059	1107	108	6208	66	9310	1917	75967	1151	117	6258	66	9260	1966	0			0			195	9260	23075	333.43	277.6													
Recording1	Participant5	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	IMA	1641778	0	1	118630	354	67	2766	335	646391	133	IMA		5.62094	106125	347	75	2766	306	646974	267	5.62115	134002	2271	133	55719	59	646391	133	137167	2325	133	55736	59	646391	133	0			0			235	651624	646524	279.09	586.44													
Recording1	Participant5	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	IMA	1641778	0	1	178214	351	67	2225	508	1154226	250	IMA		5.0819	162859	356	67	2225	458	1154226	250	5.08148	205315	3019	183	23877	68	1154226	8807	208615	3068	242	23902	68	1154176	8857	0			0			369	1176849	1163034	277.6	333.43													
Recording1	Participant5	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	IMA	1641778	0	1	102400	375	67	2075	273	118878	252	IMA		5.26399	96508	374	67	2075	258	119436	517	5.27179	112088	1437	125	9124	78	118878	1284	115704	1483	167	9132	78	118878	1284	0			0			177	123094	120161	223.98	298.72													
Recording1	Participant5	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	SUB	1641778	0	1	117137	276	67	1175	425	646574	308	IMA		5.24411	114637	276	67	1175	416	647474	83	5.24737	130395	2248	100	11865	58	646574	308	132995	2293	150	11907	58	646524	358	0			0			336	646524	651624	586.44	279.09													
Recording1	Participant5	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	SUB	1641778	0	1	64227	235	67	1500	273	1163084	158	IMA		5.08081	62469	238	67	1500	263	1163084	158	5.08111	73059	1107	108	6208	66	1163084	1917	75967	1151	117	6258	66	1163034	1966	0			0			195	1163034	1176849	333.43	277.6													
Recording1	Participant5	G5-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,PREF,SD1	SUB	1641778	0	1	130897	272	83	991	481	120220	117	IMA		5.16944	127739	271	83	991	471	120220	117	5.17092	144578	1902	83	15940	76	120220	2875	147777	1944	125	15973	76	120161	2933	0			0			386	120161	123094	298.72	223.98													
Recording6	Participant28	G5-2	C1-LC	1	C1-LC	IMA	322320	426142		185483	267	66	4400	694	0	77	IMA	IMA	5.01817	147125	257	66	2700	573	127	67	5.02969	259927	3209	92	34896	81	0	8926	262525	3241	108	34913	81	0	8926	0			0			335	9759	8926	280.08	86													
Recording6	Participant28	G5-2	C1-LC	1	C1-LC	SUB	322320	426142		28007	231	67	650	121	8959	142	IMA	IMA	5.03557	25907	240	67	650	108	8959	142	5.03342	35195	421	83	2541	74	8959	800	33723	456	100	2583	74	8926	833	0			0			36	8926	9759	86	280.08													
Recording6	Participant28	G5-2	C2-SDH	1	C2-SDH	IMA	314488	779456		125322	293	67	2058	428	0	202	IMA	IMA	4.92842	88288	297	67	2058	297	1193	517	4.94065	162280	1462	67	11940	125	0	3951	166354	1499	75	11999	111	0	3951	0			0			167	4393	6926	369.92	422.58													
Recording6	Participant28	G5-2	C2-SDH	1	C2-SDH	SUB	314488	779456		86884	233	66	1367	373	4326	67	IMA	IMA	4.847	70602	237	67	1367	298	4326	67	4.84117	104938	874	67	3050	134	4326	67	108547	905	83	3050	120	4309	83	0			0			181	6926	4393	422.58	369.92													
Recording6	Participant28	G5-2	C3-ST	1	C3-ST	IMA	350631	48467		169333	282	67	1792	601	1800	167	IMA	IMA	4.90184	136389	275	67	1391	496	1800	167	4.9153	211544	1202	67	8991	176	1800	333	219169	1245	83	9041	176	1759	375	0			0			262	1759	2133	387.97	427.31													
Recording6	Participant28	G5-2	C3-ST	1	C3-ST	SUB	350631	48467		83176	216	67	1000	385	625	117	IMA	IMA	4.93522	71787	214	67	875	336	625	117	4.94083	96207	544	75	3650	177	625	1133	103040	582	83	3700	177	575	1183	0			0			159	575	1759	256.86	387.97													
Recording6	Participant28	G5-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1115592	0	1	125322	293	67	2058	428	779456	202	IMA		4.92842	88288	297	67	2058	297	780649	517	4.94065	162280	1462	67	11940	111	779456	3951	166354	1499	75	11999	111	779456	3951	0			0			167	783848	786382	369.92	422.58													
Recording6	Participant28	G5-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1115592	0	1	185483	267	66	4400	694	426142	77	IMA		5.01817	147125	257	66	2700	573	426269	67	5.02969	259927	3209	92	34896	81	426142	8926	262525	3241	108	34913	81	426142	8926	0			0			335	435902	435068	280.08	86													
Recording6	Participant28	G5-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	IMA	1115592	0	1	169333	282	67	1792	601	50267	167	IMA		4.90184	136389	275	67	1391	496	50267	167	4.9153	211544	1202	67	8991	176	50267	333	219169	1245	83	9041	176	50225	375	0			0			262	50225	50600	387.97	427.31													
Recording6	Participant28	G5-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1115592	0	1	86884	233	66	1367	373	783782	67	IMA		4.847	70602	237	67	1367	298	783782	67	4.84117	104938	874	67	3050	120	783782	67	108547	905	83	3050	120	783765	83	0			0			181	786382	783848	422.58	369.92													
Recording6	Participant28	G5-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1115592	0	1	28007	231	67	650	121	435102	142	IMA		5.03557	25907	240	67	650	108	435102	142	5.03342	31182	421	83	2541	74	435102	800	33723	456	100	2583	74	435068	833	0			0			36	435068	435902	86	280.08													
Recording6	Participant28	G5-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,PREF (1),SD1	SUB	1115592	0	1	83176	216	67	1000	385	49092	117	IMA		4.93522	71787	214	67	875	336	49092	117	4.94083	96207	544	75	3650	177	49092	1133	103040	582	83	3700	177	49042	1183	0			0			159	49042	50225	256.86	387.97													
