Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording4	Participant18	G9-2	Entire Recording	1	AF1,AF2,AF3,E1-ST,E2-LC,E3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1089259	0	2	137657	430	67	2808	320	751348	275	IMA		4.84158	127372	430	67	2808	296	751753	350	4.83758	152577	2677	92	28189	57	751348	6171	154609	2712	108	28222	57	751332	6187	0			0			216	765734	757519	254.87	130.08													
Recording4	Participant18	G9-2	Entire Recording	1	AF1,AF2,AF3,E1-ST,E2-LC,E3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1089259	0	2	96917	466	67	4150	208	75441	125	IMA		4.24174	88418	475	67	4150	186	75592	108	4.23153	110381	3345	92	21457	33	75441	1017	111330	3374	100	21465	33	75391	1067	0			0			129	89698	76458	37.15	99.91													
Recording4	Participant18	G9-2	Entire Recording	1	AF1,AF2,AF3,E1-ST,E2-LC,E3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1089259	0	2	76826	263	66	1117	292	394693	283	IMA		4.24977	72894	261	66	1117	279	394693	283	4.25575	82351	1211	175	4999	68	394693	2650	85541	1258	225	5058	68	394669	2674	0			0			216	402051	402551	315.51	342.29													
Recording4	Participant18	G9-2	Entire Recording	1	AF1,AF2,AF3,E1-ST,E2-LC,E3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1089259	0	2	103441	318	66	2725	325	761643	75	IMA		4.68845	99341	317	66	2725	313	761643	75	4.68811	111973	1964	83	4974	57	761643	2000	114237	2004	100	5008	57	761610	2033	0			0			243	761610	765734	379.29	254.87													
Recording4	Participant18	G9-2	Entire Recording	1	AF1,AF2,AF3,E1-ST,E2-LC,E3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1089259	0	2	131629	359	66	2600	367	76491	159	IMA		4.27733	124572	362	66	2600	344	77158	542	4.27553	144315	4245	75	27089	34	76491	159	145639	4284	134	27122	34	76458	192	0			0			293	76458	89698	99.91	37.15													
Recording1	Participant9	G9-1	C1-ST	1	C1-ST	IMA	323653	668355		22530	164	66	683	137	743	92	IMA		4.78456	21356	168	66	683	127	743	92	4.78048	141928	5914	67	87295	24	743	5446	142611	5942	83	87345	24	726	5462	0			0			35	138195	138579	33.18	239.47													
Recording1	Participant9	G9-1	C1-ST	1	C1-ST	SUB	323653	668355		8248	156	66	575	53	6355	258	IMA		4.66677	7648	159	66	575	48	6355	258	4.67294	43953	1911	66	25081	23	6355	533	44428	1932	83	25098	23	6330	558	0			0			6	146412	138195	40.79	33.18													
Recording1	Participant9	G9-1	C2-LC	1	C2-LC	IMA	314288	1249123		71866	165	66	1117	435	539	142	IMA		4.90094	69741	166	66	1117	421	539	142	4.89945	179536	5985	67	97648	30	539	5391	180336	6011	83	97682	30	514	5416	0			0			98		89618		163.72													
Recording1	Participant9	G9-1	C2-LC	1	C2-LC	SUB	314288	1249123		2141	238	100	442	9	86110	442	IMA		4.95326	2141	238	100	442	9	86110	442	4.95326	2258	282	100	942	8	86110	942	2508	313	125	950	8	86102	950	0			0			0		236433		167.86													
Recording1	Participant9	G9-1	C3-SDH	1	C3-SDH	IMA	350664	83854		4599	159	66	891	29	0	308	IMA		4.83746	3866	155	66	891	25	508	309	4.7838	10582	1323	67	4833	8	0	4833	10741	1343	84	4833	8	0	4833	0			0			7																	
Recording1	Participant9	G9-1	C3-SDH	1	C3-SDH	SUB	350664	83854		900	150	83	292	6	179209	83	IMA		5.09376	900	150	83	292	6	179209	83	5.09376	1425	475	192	758	3	179209	758	1475	492	209	783	3	179184	783	0			0			0																	
Recording1	Participant9	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1768920	0	2	71866	165	66	1117	435	1249662	142	IMA		4.90094	69741	166	66	1117	421	1249662	142	4.89945	179536	5985	67	97648	30	1249662	5391	180336	6011	83	97682	30	1249638	5416	0			0			98		1338742		163.72													
Recording1	Participant9	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1768920	0	2	22530	164	66	683	137	669097	92	IMA		4.78456	21356	168	66	683	127	669097	92	4.78048	141928	5914	67	87295	24	669097	5446	142611	5942	83	87345	24	669081	5462	0			0			35	806550	806934	33.18	239.47													
Recording1	Participant9	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1768920	0	2	4599	159	66	891	29	83854	308	IMA		4.83746	3866	155	66	891	25	84362	309	4.7838	10582	1323	67	4833	8	83854	4833	10741	1343	84	4833	8	83854	4833	0			0			7																	
Recording1	Participant9	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1768920	0	2	2141	238	100	442	9	1335234	442	IMA		4.95326	2141	238	100	442	9	1335234	442	4.95326	2258	282	100	942	8	1335234	942	2508	313	125	950	8	1335225	950	0			0			0		1485556		167.86													
Recording1	Participant9	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1768920	0	2	8248	156	66	575	53	674710	258	IMA		4.66677	7648	159	66	575	48	674710	258	4.67294	43953	1911	66	25081	23	674710	533	44428	1932	83	25098	23	674685	558	0			0			6	814766	806550	40.79	33.18													
Recording1	Participant9	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1768920	0	2	900	150	83	292	6	263063	83	IMA		5.09376	900	150	83	292	6	263063	83	5.09376	1425	475	192	758	3	263063	758	1475	492	209	783	3	263038	783	0			0			0																	
Recording6	Participant34	G9-2	E1-ST	1	E1-ST	IMA	281578	46368		130620	251	66	1400	521	161	91	IMA	IMA	4.2316	111437	247	66	1275	452	319	266	4.24718	165820	2551	67	43971	65	161	11282	167771	2581	92	43987	65	144	11299	0			0			284	12501	11443	195.42	249.98													
Recording6	Participant34	G9-2	E1-ST	1	E1-ST	SUB	281578	46368		39021	139	66	741	280	11493	117	IMA	IMA	4.13233	37872	140	66	741	271	11493	117	4.12988	81925	1170	67	8574	70	11493	233	84216	1203	83	8591	70	11443	283	0			0			54	11443	12501	249.98	195.42													
Recording6	Participant34	G9-2	E2-LC	1	E2-LC	IMA	269797	780275		80579	227	67	1025	411	0	221	IMA		4.16571	65100	224	67	1025	290	412	166	4.173	97311	3356	75	25089	98	0	5462	98270	3389	92	25156	29	0	5462	0			0			169	10453	7395	246.23	199.05													
Recording6	Participant34	G9-2	E2-LC	1	E2-LC	SUB	269797	780275		60796	135	66	1108	482	5620	183	IMA		4.22709	43228	135	66	1108	320	5620	183	4.22686	146778	3181	84	11832	108	5620	1517	138112	3212	100	11849	43	5612	1525	0			0			58	7395	10453	199.05	246.23													
Recording6	Participant34	G9-2	E3-SDH	1	E3-SDH	IMA	292826	409531		139098	236	53	1617	589	0	211	IMA	IMA	4.00912	127202	236	67	1617	539	278	109	4.01451	177155	2271	100	18865	80	0	1578	180057	2308	125	18948	78	0	1578	0			0			325	52698	7619	186.69	242.42													
Recording6	Participant34	G9-2	E3-SDH	1	E3-SDH	SUB	292826	409531		52035	156	66	558	333	1836	117	IMA	IMA	4.12948	47587	155	66	558	308	1836	117	4.13579	90048	1154	67	5625	86	1836	1217	93154	1194	108	5641	78	1820	1233	0			0			97	7619	41507	242.42	32.35													
Recording6	Participant34	G9-2	Entire Recording	1	AF1,AF2,AF3,E1-ST,E2-LC,E3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1139273	0	1	139098	236	53	1617	589	409531	211	IMA		4.00912	127202	236	67	1617	539	409808	109	4.01451	177155	2271	100	18865	78	409531	1578	180057	2308	125	18948	78	409531	1578	0			0			325	462228	417149	186.69	242.42													
Recording6	Participant34	G9-2	Entire Recording	1	AF1,AF2,AF3,E1-ST,E2-LC,E3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1139273	0	1	130620	251	66	1400	521	46529	91	IMA		4.2316	111437	247	66	1275	452	46687	266	4.24718	165820	2551	67	43971	65	46529	11282	167771	2581	92	43987	65	46512	11299	0			0			284	58869	57811	195.42	249.98													
Recording6	Participant34	G9-2	Entire Recording	1	AF1,AF2,AF3,E1-ST,E2-LC,E3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1139273	0	1	70579	227	67	1025	311	780275	221	IMA		4.16571	65100	224	67	1025	290	780687	166	4.173	97311	3356	75	25089	29	780275	5462	98270	3389	92	25156	29	780275	5462	0			0			169	790728	787670	246.23	199.05													
Recording6	Participant34	G9-2	Entire Recording	1	AF1,AF2,AF3,E1-ST,E2-LC,E3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1139273	0	1	52035	156	66	558	333	411367	117	IMA		4.12948	47587	155	66	558	308	411367	117	4.13579	90048	1154	67	5625	78	411367	1217	93154	1194	108	5641	78	411350	1233	0			0			97	417149	451038	242.42	32.35													
Recording6	Participant34	G9-2	Entire Recording	1	AF1,AF2,AF3,E1-ST,E2-LC,E3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1139273	0	1	39021	139	66	741	280	57861	117	IMA		4.13233	37872	140	66	741	271	57861	117	4.12988	81925	1170	67	8574	70	57861	233	84216	1203	83	8591	70	57811	283	0			0			54	57811	58869	249.98	195.42													
Recording6	Participant34	G9-2	Entire Recording	1	AF1,AF2,AF3,E1-ST,E2-LC,E3-SDH,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1139273	0	1	44796	135	66	1108	333	785895	183	IMA		4.22709	43228	135	66	1108	320	785895	183	4.22686	136778	3181	84	11832	43	785895	1517	138112	3212	100	11849	43	785887	1525	0			0			58	787670	790728	199.05	246.23													
Recording9	Participant42	G9-1	C1-ST	1	C1-ST	IMA	323653	75266		235881	303	2	2008	779	0	168	IMA	IMA	4.20704	200431	302	67	2008	664	1427	458	4.21793	274951	5611	108	46862	49	0	10542	276774	5648	142	46904	49	0	10542	0			0			565	14075	10542	264.69	200.85													
Recording9	Participant42	G9-1	C1-ST	1	C1-ST	SUB	323653	75266		37945	251	67	808	151	10584	217	IMA	IMA	4.24723	36953	255	67	808	145	10584	217	4.25297	41755	888	67	3491	47	10584	3491	43813	932	84	3533	47	10542	3533	0			0			96	10542	14075	200.85	264.69													
Recording9	Participant42	G9-1	C2-LC	1	C2-LC	IMA	314288	924749		261773	406	67	3100	645	739	183	IMA	IMA	4.08833	211530	397	67	2050	533	739	183	4.09174	297951	13543	317	161008	32	739	5666	298892	13586	359	161058	22	714	5691	0			0			462	6713	6405	461.03	325.9													
Recording9	Participant42	G9-1	C2-LC	1	C2-LC	SUB	314288	924749		11716	266	67	841	54	6455	258	IMA	IMA	4.08294	10516	256	67	841	41	6455	258	4.08888	17174	627	158	4649	31	6455	258	14207	677	183	4691	21	6405	308	0			0			16	6405	6713	325.9	461.03													
Recording9	Participant42	G9-1	C3-SDH	1	C3-SDH	IMA	350631	493234		278224	382	66	6666	729	699	75	SUB		4.01292	233588	369	66	3666	633	3374	142	4.00481	319300	8869	75	55219	36	699	75	320741	8909	75	55261	36	699	75	0			0			529	4741	3899	511.73	280.31													
Recording9	Participant42	G9-1	C3-SDH	1	C3-SDH	SUB	350631	493234		20782	228	75	883	91	849	117	SUB		3.93491	19774	235	75	883	84	999	292	3.93184	23064	659	133	2283	40	849	2283	24814	709	167	2283	35	849	2283	0			0			51	3899	4741	280.31	511.73													
Recording9	Participant42	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1308708	0	1	261773	406	67	3100	645	925488	183	IMA		4.08833	211530	397	67	2050	533	925488	183	4.09174	297951	13543	317	161008	22	925488	5666	298892	13586	359	161058	22	925463	5691	0			0			462	931463	931155	461.03	325.9													
Recording9	Participant42	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1308708	0	1	235881	303	2	2008	779	75266	168	IMA		4.20704	200431	302	67	2008	664	76693	458	4.21793	274951	5611	108	46862	49	75266	10542	276774	5648	142	46904	49	75266	10542	0			0			565	89341	85808	264.69	200.85													
Recording9	Participant42	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1308708	0	1	278224	382	66	6666	729	493933	75	IMA		4.01292	233588	369	66	3666	633	496608	142	4.00481	319300	8869	75	55219	36	493933	75	320741	8909	75	55261	36	493933	75	0			0			529	497974	497132	511.73	280.31													
Recording9	Participant42	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1308708	0	1	11716	266	67	841	44	931204	258	IMA		4.08294	10516	256	67	841	41	931204	258	4.08888	13174	627	158	4649	21	931204	258	14207	677	183	4691	21	931155	308	0			0			16	931155	931463	325.9	461.03													
Recording9	Participant42	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1308708	0	1	37945	251	67	808	151	85850	217	IMA		4.24723	36953	255	67	808	145	85850	217	4.25297	41755	888	67	3491	47	85850	3491	43813	932	84	3533	47	85808	3533	0			0			96	85808	89341	200.85	264.69													
Recording9	Participant42	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1308708	0	1	20782	228	75	883	91	494083	117	IMA		3.93491	19774	235	75	883	84	494233	292	3.93184	23064	659	133	2283	35	494083	2283	24814	709	167	2283	35	494083	2283	0			0			51	497132	497974	280.31	511.73													
Recording7	Participant37	G9-1	C1-ST	1	C1-ST	IMA	323637	935099		149852	210	66	1508	715	17	125	IMA		3.52673	126015	208	67	1508	606	451	92	3.53239	212355	4007	92	34038	53	17	3250	213589	4030	117	34055	53	0	3267	0			0			245	96666	5008	126.05	143.21													
Recording7	Participant37	G9-1	C1-ST	1	C1-ST	SUB	323637	935099		50783	161	66	866	316	3625	158	IMA		3.56489	41968	163	66	866	257	5050	225	3.57679	84550	1510	67	7283	56	3625	158	86233	1540	100	7332	56	3625	158	0			0			76	5008	96666	143.21	126.05													
Recording7	Participant37	G9-1	C2-LC	1	C2-LC	IMA	314255	540510		125593	254	66	1191	495	0	71	IMA	IMA	3.42297	106306	253	66	1117	421	1363	142	3.44592	159938	3076	67	92799	52	0	229	160864	3094	67	92816	52	0	229	0			0			215	87212	10170	37.19	341.04													
Recording7	Participant37	G9-1	C2-LC	1	C2-LC	SUB	314255	540510		59602	149	66	575	401	721	67	IMA	IMA	3.42975	42962	149	66	575	289	721	67	3.45984	115714	1831	83	7974	61	721	191	113332	1858	100	7991	61	704	208	0			0			82	10170	87212	341.04	37.19													
Recording7	Participant37	G9-1	C3-SDH	1	C3-SDH	IMA	350664	78601		84490	223	66	850	379	0	86	SUB	SUB	3.25948	65319	227	66	850	288	6327	384	3.28846	112584	1564	67	5158	72	0	678	114000	1583	83	5166	72	0	678	0			0			142	3278	14877	311.06	393.61													
Recording7	Participant37	G9-1	C3-SDH	1	C3-SDH	SUB	350664	78601		99865	149	48	625	671	1103	150	SUB	SUB	3.39958	73665	149	66	625	493	1103	150	3.39409	178221	2173	100	11699	82	1103	2175	180328	2199	100	11716	82	1078	2200	0			0			135	14877	3278	393.61	311.06													
Recording7	Participant37	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1338120	0	2	125593	254	66	1191	495	540510	71	IMA		3.42297	106306	253	66	1117	421	541873	142	3.44592	159938	3076	67	92799	52	540510	229	160864	3094	67	92816	52	540510	229	0			0			215	627722	550680	37.19	341.04													
Recording7	Participant37	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1338120	0	2	149852	210	66	1508	715	935117	125	IMA		3.52673	126015	208	67	1508	606	935550	92	3.53239	212355	4007	92	34038	53	935117	3250	213613	4030	117	34055	53	935075	3291	0			0			245	1031765	940108	126.05	143.21													
Recording7	Participant37	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1338120	0	2	84490	223	66	850	379	78601	86	IMA		3.25948	65319	227	66	850	288	84928	384	3.28846	112584	1564	67	5158	72	78601	678	114000	1583	83	5166	72	78601	678	0			0			142	81878	93477	311.06	393.61													
Recording7	Participant37	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1338120	0	2	59602	149	66	575	401	541231	67	IMA		3.42975	42962	149	66	575	289	541231	67	3.45984	111714	1831	83	7974	61	541231	191	113332	1858	100	7991	61	541214	208	0			0			82	550680	627722	341.04	37.19													
Recording7	Participant37	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1338120	0	2	50783	161	66	866	316	938724	158	IMA		3.56489	41968	163	66	866	257	940149	225	3.57679	84550	1510	67	7283	56	938724	158	86233	1540	100	7332	56	938724	158	0			0			76	940108	1031765	143.21	126.05													
Recording7	Participant37	G9-1	Entire Recording	1	AF1,AF2,AF3,age,C1-ST,C2-LC,C3-SDH,deafness,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1338120	0	2	99865	149	48	625	671	79704	150	IMA		3.39958	73665	149	66	625	493	79704	150	3.39409	178221	2173	100	11699	82	79704	2175	180328	2199	100	11716	82	79679	2200	0			0			135	93477	81878	393.61	311.06													
