Recording	Participant	Timeline	TOI	Interval	Media	AOI	Duration_of_interval	Start_of_interval	Last_key_press	Total_duration_of_fixations	Average_duration_of_fixations	Minimum_duration_of_fixations	Maximum_duration_of_fixations	Number_of_fixations	Time_to_first_fixation	Duration_of_first_fixation	Last_AOI_viewed	AOI_at_interval_end	Average_pupil_diameter	Total_duration_of_whole_fixations	Average_duration_of_whole_fixations	Minimum_duration_of_whole_fixations	Maximum_duration_of_whole_fixations	Number_of_whole_fixations	Time_to_first_whole_fixation	Duration_of_first_whole_fixation	Average_whole-fixation_pupil_diameter	Total_duration_of_Visit	Average_duration_of_Visit	Minimum_duration_of_Visit	Maximum_duration_of_Visit	Number_of_Visits	Time_to_first_Visit	Duration_of_first_Visit	Total_duration_of_Glances	Average_duration_of_Glances	Minimum_duration_of_Glances	Maximum_duration_of_Glances	Number_of_Glances	Time_to_first_Glance	Duration_of_first_Glance	Number_of_mouse_clicks	Time_to_first_mouse_click	Time_from_first_fixation_to_mouse_click	Number_of_mouse_clicks_and_releases	Time_to_first_mouse_click_and_release	Time_from_first_fixation_to_mouse_click_and_release	Number_of_saccades_in_AOI	Time_to_entry_saccade	Time_to_exit_saccade	Peak_velocity_of_entry_saccade	Peak_velocity_of_exit_saccade	Character_index	Word_index	Sentence_index	AOI_string	Text_unit_type	Number_of_units	First-pass_first_fixation_duration	First-pass_duration	Selective_regression-path_duration	First-pass_regression	Total_duration_of_fixations	Regression-path_duration	Re-reading_duration
Recording9	Participant38	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1092150	0	2	87361	477	67	3541	183	102809	229	IMA		3.57063	55369	407	67	3299	136	103071	642	3.5789	96010	2233	91	8849	43	102809	1179	97418	2266	91	8899	43	102809	1179	0			0			76	104838	110895	200.66	117.39													
Recording9	Participant38	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1092150	0	2	17340	217	83	858	80	766678	83	IMA		3.72248	16174	222	83	858	73	766678	83	3.73586	20548	1142	175	2916	18	766678	758	21215	1179	225	2933	18	766661	775	0			0			36	786101	789376	306.41	332.67													
Recording9	Participant38	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1092150	0	2	12658	156	67	783	81	452710	150	IMA		3.21241	11633	155	67	783	75	452710	150	3.20081	16774	430	67	1325	39	452710	333	17956	460	83	1325	39	452668	375	0			0			17	453210	453643	259.48	343.48													
Recording9	Participant38	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1092150	0	2	134957	314	67	3991	430	104171	108	IMA		3.76015	119581	318	67	3991	376	104171	108	3.75855	166104	3955	75	21556	42	104171	108	167696	3993	92	21573	42	104121	158	0			0			164	110895	104838	117.39	200.66													
Recording13	Participant45	G6-1	E1-LC	1	E1-LC	IMA	280278	138791		111878	266	66	2366	600	7	283	IMA		3.34671	100095	261	66	2366	384	324	133	3.35291	145326	3726	117	61460	111	7	11299	146541	3757	183	61485	39	0	11306	0			0			267	32979	11306	356.23	323.81													
Recording13	Participant45	G6-1	E1-LC	1	E1-LC	SUB	280278	138791		100868	200	66	700	523	11364	125	IMA		3.33345	81603	202	66	700	404	11364	125	3.33715	129456	2914	167	13499	99	11364	1550	121264	2958	217	13557	41	11306	1608	0			0			229	11306	32979	323.81	356.23													
Recording13	Participant45	G6-1	E2-SDH	1	E2-SDH	IMA	270230	898941		42779	168	66	842	255	0	199	IMA		3.18856	37581	166	66	842	226	990	167	3.19149	107332	2752	117	22180	53	0	1157	108181	2774	133	22213	39	0	1157	0			0			97	2665	1157	184.72	176.29													
Recording13	Participant45	G6-1	E2-SDH	1	E2-SDH	SUB	270230	898941		35273	146	66	517	242	1332	208	IMA		3.1924	27072	156	67	492	174	1332	208	3.21069	71179	1695	67	11315	56	1332	1334	72296	1721	67	11324	42	1298	1367	0			0			73	1298	2665	61.66	184.72													
Recording13	Participant45	G6-1	E3-ST	1	E3-ST	IMA	292826	519916		122095	203	66	1925	601	0	217	IMA		3.13283	112921	205	66	1925	550	834	108	3.1312	193151	3577	100	22664	54	0	9050	194941	3610	142	22672	54	0	9050	0			0			264	23190	22865	433.8	345.91													
Recording13	Participant45	G6-1	E3-ST	1	E3-ST	SUB	292826	519916		27566	150	66	442	184	9283	133	IMA		3.18869	22574	156	66	442	145	22906	283	3.20761	43696	809	67	3308	54	9283	133	45711	847	83	3316	54	9266	150	0			0			57	22865	23190	345.91	433.8													
Recording13	Participant45	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1249380	0	1	111878	266	66	2366	420	138798	283	IMA		3.34671	100095	261	66	2366	384	139115	133	3.35291	145326	3726	117	61460	39	138798	11299	146584	3759	183	61485	39	138748	11349	0			0			267	171769	150097	356.23	323.81													
Recording13	Participant45	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1249380	0	1	122095	203	66	1925	601	519916	217	IMA		3.13283	112921	205	66	1925	550	520750	108	3.1312	193151	3577	100	22664	54	519916	9050	194941	3610	142	22672	54	519916	9050	0			0			264	543106	542781	433.8	345.91													
Recording13	Participant45	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1249380	0	1	42779	168	66	842	255	898941	199	IMA		3.18856	37581	166	66	842	226	899931	167	3.19149	107332	2752	117	22180	39	898941	1157	108181	2774	133	22213	39	898941	1157	0			0			97	901606	900098	184.72	176.29													
Recording13	Participant45	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1249380	0	1	88852	200	66	700	444	150155	125	IMA		3.33345	81603	202	66	700	404	150155	125	3.33715	119456	2914	167	13499	41	150155	1550	121264	2958	217	13557	41	150097	1608	0			0			229	150097	171769	323.81	356.23													
Recording13	Participant45	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1249380	0	1	27566	150	66	442	184	529199	133	IMA		3.18869	22574	156	66	442	145	542822	283	3.20761	43696	809	67	3308	54	529199	133	45711	847	83	3316	54	529182	150	0			0			57	542781	543106	345.91	433.8													
Recording13	Participant45	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1249380	0	1	35273	146	66	517	242	900273	208	IMA		3.1924	27072	156	67	492	174	900273	208	3.21069	71179	1695	67	11315	42	900273	1334	72296	1721	67	11324	42	900240	1367	0			0			73	900240	901606	61.66	184.72													
Recording7	Participant36	G6-1	E1-LC	1	E1-LC	IMA	280362	65947		14751	192	66	691	77	0	212	IMA		4.2963	5816	166	66	350	35	962	275	4.33314	52215	7459	108	36713	7	0	2962	52265	7466	108	36738	7	0	2962	0			0			10																	
Recording7	Participant36	G6-1	E1-LC	1	E1-LC	SUB	280362	65947		5300	161	67	417	33	11069	167	IMA		4.43394	2909	208	125	417	14	11069	167	4.38614	8424	936	109	2516	9	11069	1592	8673	964	116	2516	9	11053	1608	0			0			7																	
Recording7	Participant36	G6-1	E2-SDH	1	E2-SDH	IMA	270230	410929		22914	205	66	1616	112	271	650	SUB	SUB	4.40274	14065	242	66	1616	58	51832	600	4.50256	89665	3202	67	42171	28	271	650	89974	3213	67	42171	28	246	675	0			0			20		53765		282.94													
Recording7	Participant36	G6-1	E2-SDH	1	E2-SDH	SUB	270230	410929		19467	180	61	1125	108	1171	66	SUB	SUB	4.37511	12433	178	67	500	70	53807	175	4.38478	36748	1148	66	4491	32	1171	66	37682	1178	67	4491	32	1146	91	0			0			34	53765	241364	282.94	157.56													
Recording7	Participant36	G6-1	E3-ST	1	E3-ST	IMA	292793	725367		46301	200	66	1200	232	818	183	IMA		4.27384	28210	212	66	1033	133	818	183	4.2815	129188	3915	67	44362	33	818	22006	129879	3936	92	44362	33	802	22023	0			0			66	168134	27182	321.47	163.76													
Recording7	Participant36	G6-1	E3-ST	1	E3-ST	SUB	292793	725367		12799	173	66	642	74	22991	141	IMA		4.43824	9075	165	67	642	55	22991	141	4.39947	21424	714	75	3800	30	22991	225	22665	755	92	3866	30	22941	275	0			0			27	27182	168134	163.76	321.47													
Recording7	Participant36	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1097697	0	2	14751	192	66	691	77	65947	212	IMA		4.2963	5816	166	66	350	35	66909	275	4.33314	52215	7459	108	36713	7	65947	2962	52265	7466	108	36738	7	65947	2962	0			0			10																	
Recording7	Participant36	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1097697	0	2	46301	200	66	1200	232	726185	183	IMA		4.27384	28210	212	66	1033	133	726185	183	4.2815	129188	3915	67	44362	33	726185	22006	129879	3936	92	44362	33	726169	22023	0			0			66	893501	752549	321.47	163.76													
Recording7	Participant36	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1097697	0	2	22914	205	66	1616	112	411200	650	IMA		4.40274	14065	242	66	1616	58	462761	600	4.50256	89665	3202	67	42171	28	411200	650	89974	3213	67	42171	28	411175	675	0			0			20		464694		282.94													
Recording7	Participant36	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1097697	0	2	5300	161	67	417	33	77016	167	IMA		4.43394	2909	208	125	417	14	77016	167	4.38614	8424	936	109	2516	9	77016	1592	8673	964	116	2516	9	76999	1608	0			0			7																	
Recording7	Participant36	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1097697	0	2	12799	173	66	642	74	748358	141	IMA		4.43824	9075	165	67	642	55	748358	141	4.39947	21424	714	75	3800	30	748358	225	22665	755	92	3866	30	748308	275	0			0			27	752549	893501	163.76	321.47													
Recording7	Participant36	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1097697	0	2	19467	180	61	1125	108	412100	66	IMA		4.37511	12433	178	67	500	70	464736	175	4.38478	36748	1148	66	4491	32	412100	66	37682	1178	67	4491	32	412075	91	0			0			34	464694	652293	282.94	157.56													
Recording2	Participant6	G6-2	C1-LC	1	C1-LC	IMA	322336	457241		137581	212	67	1200	650	0	102	IMA	IMA	4.5397	133261	215	67	1200	620	260	175	4.54439	219314	3595	67	40479	61	0	735	220656	3617	83	40487	61	0	735	0			0			266	265424	14300	381.14	222.95													
Recording2	Participant6	G6-2	C1-LC	1	C1-LC	SUB	322336	457241		22322	159	67	642	140	993	175	IMA	IMA	4.38917	20122	157	67	592	128	993	175	4.39024	33544	501	67	2016	59	993	175	31205	529	83	2025	59	927	242	0			0			40	14300	15192	222.95	66.13													
Recording2	Participant6	G6-2	C2-SDH	1	C2-SDH	IMA	314471	815837		106592	250	67	1216	426	0	244	SUB		4.42584	102223	252	67	1216	406	894	175	4.43216	149495	1801	75	24247	97	0	1310	152095	1832	92	24331	83	0	1310	0			0			194	264933	1310	228.8	258.11													
Recording2	Participant6	G6-2	C2-SDH	1	C2-SDH	SUB	314471	815837		52870	146	67	567	362	1360	125	SUB		4.24724	49995	145	67	567	344	1360	125	4.24598	87599	922	67	5366	110	1360	125	90099	948	83	5374	95	1310	175	0			0			86	1310	11709	258.11	35.19													
Recording2	Participant6	G6-2	C3-ST	1	C3-ST	IMA	350664	54237		85474	234	67	950	366	298	125	SUB	SUB	4.62935	83633	234	67	950	357	739	67	4.6293	111555	1073	83	8132	104	298	725	114322	1099	100	8149	104	273	750	0			0			146	13513	6439	76.82	48.49													
Recording2	Participant6	G6-2	C3-ST	1	C3-ST	SUB	350664	54237		48415	177	20	733	273	1206	92	SUB	SUB	4.46073	46287	179	67	733	258	1206	92	4.45949	63222	536	20	2875	118	1206	983	67380	571	37	2883	118	1173	1017	0			0			84	11897	13513	34.04	76.82													
Recording2	Participant6	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1180050	0	2	85474	234	67	950	366	54535	125	SUB		4.62935	83633	234	67	950	357	54977	67	4.6293	111555	1073	83	8132	104	54535	725	114322	1099	100	8149	104	54510	750	0			0			146	67750	60676	76.82	48.49													
Recording2	Participant6	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1180050	0	2	137581	212	67	1200	650	457241	102	SUB		4.5397	133261	215	67	1200	620	457501	175	4.54439	219314	3595	67	40479	61	457241	735	220656	3617	83	40487	61	457241	735	0			0			266	722665	471541	381.14	222.95													
Recording2	Participant6	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	IMA	1180050	0	2	106592	250	67	1216	426	815837	244	SUB		4.42584	102223	252	67	1216	406	816731	175	4.43216	149495	1801	75	24247	83	815837	1310	152095	1832	92	24331	83	815837	1310	0			0			194	1080770	817147	228.8	258.11													
Recording2	Participant6	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1180050	0	2	48415	177	20	733	273	55443	92	SUB		4.46073	46287	179	67	733	258	55443	92	4.45949	63222	536	20	2875	118	55443	983	67380	571	37	2883	118	55410	1017	0			0			84	66134	67750	34.04	76.82													
Recording2	Participant6	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1180050	0	2	22322	159	67	642	140	458234	175	SUB		4.38917	20122	157	67	592	128	458234	175	4.39024	29555	501	67	2016	59	458234	175	31205	529	83	2025	59	458168	242	0			0			40	471541	472433	222.95	66.13													
Recording2	Participant6	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref,SD1	SUB	1180050	0	2	52870	146	67	567	362	817197	125	SUB		4.24724	49995	145	67	567	344	817197	125	4.24598	87599	922	67	5366	95	817197	125	90099	948	83	5374	95	817147	175	0			0			86	817147	827546	258.11	35.19													
Recording11	Participant44	G6-1	E1-LC	1	E1-LC	IMA	280328	92074		50094	196	66	1216	255	70	67	IMA		2.91121	34487	199	67	1216	173	378	167	2.90234	137220	9801	150	89824	14	70	11041	137519	9823	217	89832	14	53	11058	0			0			53		40349		494.35													
Recording11	Participant44	G6-1	E1-LC	1	E1-LC	SUB	280328	92074		26372	144	66	608	183	11244	75	IMA		3.05078	18132	160	66	608	113	11244	75	3.06926	79658	6128	67	21223	13	11244	2025	79950	6150	67	21248	13	11227	2041	0			0			40	31433		46.66														
Recording11	Participant44	G6-1	E2-SDH	1	E2-SDH	IMA	270230	1047019		19578	151	66	483	130	4794	66	SUB		2.69288	12345	149	66	483	83	4794	66	2.74644	132789	6989	66	70611	19	4794	66	133322	7017	108	70611	19	4686	175	0			0			21		223512		44.91													
Recording11	Participant44	G6-1	E2-SDH	1	E2-SDH	SUB	270230	1047019		17706	134	66	517	132	1629	67	SUB		2.85669	9032	135	67	350	67	5086	292	2.90058	79764	3798	67	30457	21	1629	67	80090	3814	92	30482	21	1604	92	0			0			21	223512		44.91														
Recording11	Participant44	G6-1	E3-ST	1	E3-ST	IMA	292792	585193		44489	169	66	825	263	5090	142	IMA		2.75449	31005	173	66	466	179	5090	142	2.77401	153545	5118	117	34367	30	5090	4833	154318	5144	134	34384	30	5075	4849	0			0			62	278167	45611	205.5	382.09													
Recording11	Participant44	G6-1	E3-ST	1	E3-ST	SUB	292792	585193		18708	126	66	416	148	10048	416	IMA		2.91405	8533	119	66	333	72	37612	142	2.95519	80050	2859	67	29480	28	10048	416	80450	2873	67	29497	28	10032	433	0			0			15	45611	278167	382.09	205.5													
Recording11	Participant44	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1490440	0	1	50094	196	66	1216	255	92143	67	SUB		2.91121	34487	199	67	1216	173	92452	167	2.90234	137220	9801	150	89824	14	92143	11041	137519	9823	217	89832	14	92127	11058	0			0			53		132422		494.35													
Recording11	Participant44	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1490440	0	1	44489	169	66	825	263	590283	142	SUB		2.75449	31005	173	66	466	179	590283	142	2.77401	153545	5118	117	34367	30	590283	4833	154318	5144	134	34384	30	590268	4849	0			0			62	863360	630804	205.5	382.09													
Recording11	Participant44	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	IMA	1490440	0	1	19578	151	66	483	130	1051813	66	SUB		2.69288	12345	149	66	483	83	1051813	66	2.74644	132789	6989	66	70611	19	1051813	66	133322	7017	108	70611	19	1051705	175	0			0			21		1270531		44.91													
Recording11	Participant44	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1490440	0	1	26372	144	66	608	183	103317	75	SUB		3.05078	18132	160	66	608	113	103317	75	3.06926	79658	6128	67	21223	13	103317	2025	79950	6150	67	21248	13	103301	2041	0			0			40	123507		46.66														
Recording11	Participant44	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1490440	0	1	18708	126	66	416	148	595241	416	SUB		2.91405	8533	119	66	333	72	622805	142	2.95519	80050	2859	67	29480	28	595241	416	80450	2873	67	29497	28	595225	433	0			0			15	630804	863360	382.09	205.5													
Recording11	Participant44	G6-1	Entire Recording	1	AF1,AF2,AF3,age,deafness,E1-LC,E2-SDH,E3-ST,education,EE1,EE2,EE3,ENJ1,ENJ2,gender,language,NP1,NP2,NP3,NU1,NU2,NU3,prefer (1),SD1	SUB	1490440	0	1	17706	134	66	517	132	1048648	67	SUB		2.85669	9032	135	67	350	67	1052105	292	2.90058	79764	3798	67	30457	21	1048648	67	80090	3814	92	30482	21	1048623	92	0			0			21	1270531		44.91														
Recording8	Participant36	G6-2	C1-LC	1	C1-LC	IMA	322353	66885		61310	153	66	1117	401	179	100	IMA		3.44337	42198	164	67	1117	258	713	117	3.42452	181239	5178	83	31747	35	179	8766	181780	5194	92	31797	35	113	8833	0			0			71		22686		283.56													
Recording8	Participant36	G6-2	C1-LC	1	C1-LC	SUB	322353	66885		21256	156	66	625	136	9187	91	IMA		3.47353	17189	162	66	625	106	9187	91	3.47087	42353	1115	75	4816	38	9187	758	43394	1142	75	4816	38	9179	766	0			0			32	22686		283.56														
Recording8	Participant36	G6-2	C2-SDH	1	C2-SDH	IMA	314488	433980		91088	218	66	1283	418	460	66	IMA	IMA	3.52433	77375	226	66	1283	342	460	66	3.52667	129076	2188	67	15232	59	460	3566	130476	2211	67	15248	59	443	3583	0			0			147	196003	10284	185.79	424.94													
Recording8	Participant36	G6-2	C2-SDH	1	C2-SDH	SUB	314488	433980		57895	180	66	1083	321	4409	83	IMA	IMA	3.41359	44847	186	67	1083	241	4409	83	3.43452	94479	1549	75	10907	61	4409	283	96529	1582	92	10941	61	4393	300	0			0			98	10284	11575	424.94	52.78													
Recording8	Participant36	G6-2	C3-ST	1	C3-ST	IMA	350615	782262		93105	175	43	883	533	0	210	IMA	IMA	3.35806	70593	175	66	683	403	1494	217	3.37751	160868	1593	67	8299	101	0	427	162858	1612	67	8307	101	0	427	0			0			137	130119	9468	33.39	75.41													
Recording8	Participant36	G6-2	C3-ST	1	C3-ST	SUB	350615	782262		56416	169	67	1425	334	619	67	IMA	IMA	3.14302	35567	163	67	533	218	619	67	3.18152	95459	927	67	5699	103	619	183	98173	953	67	5699	103	586	217	0			0			60	9468	130119	75.41	33.39													
Recording8	Participant36	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1178869	0	3	93105	175	43	883	533	782262	210	IMA		3.35806	70593	175	66	683	403	783755	217	3.37751	160868	1593	67	8299	101	782262	427	162858	1612	67	8307	101	782262	427	0			0			137	912381	791730	33.39	75.41													
Recording8	Participant36	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1178869	0	3	61310	153	66	1117	401	67065	100	IMA		3.44337	42198	164	67	1117	258	67598	117	3.42452	181239	5178	83	31747	35	67065	8766	181780	5194	92	31797	35	66998	8833	0			0			71		89571		283.56													
Recording8	Participant36	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	IMA	1178869	0	3	91088	218	66	1283	418	434440	66	IMA		3.52433	77375	226	66	1283	342	434440	66	3.52667	129076	2188	67	15232	59	434440	3566	130476	2211	67	15248	59	434423	3583	0			0			147	629983	444264	185.79	424.94													
Recording8	Participant36	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1178869	0	3	56416	169	67	1425	334	782881	67	IMA		3.14302	35567	163	67	533	218	782881	67	3.18152	95459	927	67	5699	103	782881	183	98173	953	67	5699	103	782847	217	0			0			60	791730	912381	75.41	33.39													
Recording8	Participant36	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1178869	0	3	21256	156	66	625	136	76072	91	IMA		3.47353	17189	162	66	625	106	76072	91	3.47087	42353	1115	75	4816	38	76072	758	43394	1142	75	4816	38	76064	766	0			0			32	89571		283.56														
Recording8	Participant36	G6-2	Entire Recording	1	AF1,AF2,AF3,C1-LC,C2-SDH,C3-ST,EE1,EE2,EE3,ENJ1,ENJ2,NP1,NP2,NP3,NU1,NU2,NU3,pref (1),SD1	SUB	1178869	0	3	57895	180	66	1083	321	438389	83	IMA		3.41359	44847	186	67	1083	241	438389	83	3.43452	94479	1549	75	10907	61	438389	283	96529	1582	92	10941	61	438372	300	0			0			98	444264	445555	424.94	52.78													
Recording3	Participant15	G6-1	E1-LC	1	E1-LC	IMA	280278	530482		28365	183	66	767	264	291	83	IMA		5.51413	21565	194	66	767	111	791	75	5.53569	149310	11485	67	54286	88	291	750	149602	11508	75	54286	13	291	750	0			0			50	4479	3829	130.04	90.09													
Recording3	Participant15	G6-1	E1-LC	1	E1-LC	SUB	280278	530482		27735	162	67	392	196	1099	75	IMA		4.99693	2383	170	67	392	14	1099	75	4.98667	14336	369	67	1091	80	1099	363	3629	403	67	1108	9	1058	405	0			0			3	3829	4479	90.09	130.04													
Recording3	Participant15	G6-1	E2-SDH	1	E2-SDH	IMA	270247	129594		27201	170	66	842	160	0	204	IMA		5.48709	22463	178	66	842	126	479	442	5.48987	83942	2998	66	18932	45	0	1054	84683	3024	67	18932	28	0	1054	0			0			44	98115	17944	58.52	192.37													
Recording3	Participant15	G6-1	E2-SDH	1	E2-SDH	SUB	270247	129594		7900	139	66	492	57	1279	142	IMA		5.4185	5342	134	67	492	40	1279	142	5.43016	14507	558	67	2225	41	1279	375	15257	587	83	2225	26	1187	466	0			0			12	17944	138569	192.37	319.19													
Recording3	Participant15	G6-1	E3-ST	1	E3-ST	IMA	292776	883313		65129	210	66	1142	310	0	210	SUB		5.04052	52822	208	66	1142	254	627	108	5.04109	165386	4864	83	38304	34	0	7884	166144	4887	83	38313	34	0	7884	0			0			94		9609		191.69													
Recording3	Participant15	G6-1	E3-ST	1	E3-ST	SUB	292776	883313		12181	203	67	1117	60	9659	250	SUB		5.21209	10065	219	67	1117	46	9659	250	5.18177	24706	797	67	5991	31	9659	250	25681	828	83	6008	31	9609	300	0			0			8	9609		191.69														
